2025-01-01T02:09:17.338066  17521	19.179	19.039	23.451	23.451	18.535	27.560	26.271	23.692	21.839	31.429	50.195	50.081	23.649	2604.346	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:18.537878  17522	19.018	19.037	23.451	23.370	18.454	27.480	26.271	23.612	21.678	31.429	50.183	50.161	23.729	2609.638	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:19.737844  17523	18.777	19.011	23.692	23.612	18.374	27.399	26.190	23.531	21.919	31.187	50.181	50.242	23.810	2675.158	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:20.937891  17524	18.938	19.004	23.451	23.370	18.374	27.158	26.271	23.451	21.758	31.187	50.179	50.242	23.649	2693.068	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:22.137970  17525	19.099	19.013	23.370	23.692	18.374	27.158	26.190	23.531	21.758	31.429	50.186	50.161	23.649	2668.825	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:23.338036  17526	19.099	19.022	23.612	23.692	18.374	27.319	26.271	23.451	22.000	31.026	50.175	50.323	23.890	2647.263	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:24.538024  17527	19.099	19.029	23.612	23.451	18.454	27.399	26.190	23.934	21.758	31.429	50.174	50.242	23.729	2627.786	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:25.738065  17528	19.018	19.028	23.451	23.773	18.293	27.158	26.190	23.531	21.758	31.187	50.181	50.403	23.729	2630.553	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:26.938104  17529	19.099	19.035	23.289	23.451	18.454	27.319	26.271	23.451	21.436	31.509	50.187	50.242	23.729	2612.504	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:28.138148  17530	19.099	19.042	23.451	23.531	18.454	27.319	26.352	23.370	21.597	31.348	50.192	50.323	23.649	2596.352	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:29.338344  17531	19.099	19.047	23.451	23.612	18.454	26.996	26.190	23.773	21.839	31.429	50.197	50.323	23.810	2581.746	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:30.538244  17532	18.857	19.028	23.370	23.531	18.293	27.319	26.190	23.531	21.597	31.429	50.194	50.242	23.810	2629.626	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:31.738440  17533	19.099	19.035	23.370	23.612	18.374	27.238	26.432	23.773	21.839	31.267	50.198	50.161	23.649	2611.241	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:32.938405  17534	18.938	19.026	23.531	23.531	18.535	27.158	26.271	23.531	21.919	31.267	50.187	50.242	23.810	2635.836	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:34.138513  17535	18.857	19.009	23.612	23.692	18.293	27.399	26.190	23.451	21.758	31.106	50.176	50.161	23.890	2678.058	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:35.338432  17536	18.938	19.002	23.531	23.451	18.293	27.238	26.190	23.692	21.758	31.348	50.175	50.161	23.729	2695.632	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:36.538473  17537	19.018	19.003	23.612	23.531	18.535	27.077	26.352	23.531	21.597	31.429	50.165	50.242	23.810	2691.289	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:37.738562  17538	19.260	19.029	23.531	23.370	18.615	27.399	26.352	23.531	21.919	31.429	50.173	50.161	23.729	2626.438	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:38.938671  17539	19.179	19.044	23.612	23.612	18.454	27.158	26.432	23.370	21.919	31.348	50.180	50.242	23.810	2588.738	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:40.138774  17540	19.018	19.042	23.692	23.612	18.374	27.158	26.190	23.451	21.678	31.106	50.170	50.161	23.890	2595.246	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:41.338627  17541	19.260	19.063	23.209	23.692	18.535	27.158	26.352	23.692	21.597	31.348	50.177	50.161	23.568	2539.678	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:42.538670  17542	19.099	19.067	23.370	23.853	18.454	27.238	26.352	23.773	21.597	31.267	50.192	50.242	23.810	2530.697	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:43.738705  17543	19.179	19.078	23.451	23.612	18.454	27.399	26.513	23.853	22.000	31.348	50.205	50.161	23.649	2501.857	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:44.938880  17544	19.018	19.072	23.370	23.612	18.535	27.238	26.432	23.209	21.839	31.026	50.208	50.242	23.729	2516.665	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:46.138805  17545	19.179	19.083	23.612	23.612	18.535	27.480	26.271	23.451	21.839	31.267	50.204	50.403	23.729	2488.928	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:47.338913  17546	19.341	19.109	23.531	23.370	18.615	27.399	26.271	23.289	21.758	31.429	50.200	50.323	23.729	2423.436	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:48.538881  17547	19.099	19.108	23.209	23.773	18.777	27.319	26.352	23.773	21.597	31.509	50.196	50.242	23.810	2425.667	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:49.738924  17548	19.341	19.131	23.370	23.692	18.454	27.399	26.190	23.289	21.758	31.509	50.208	50.242	23.649	2366.029	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:50.939050  17549	19.260	19.144	23.370	23.531	18.535	27.238	26.352	23.773	21.678	31.187	50.204	50.242	23.729	2332.966	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:52.139011  17550	19.018	19.131	23.209	23.692	18.615	27.238	26.432	23.531	21.839	31.429	50.199	50.161	23.810	2363.956	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:53.339257  17551	19.179	19.136	22.967	23.612	18.535	27.238	26.271	23.451	21.597	31.348	50.204	50.161	23.649	2350.624	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:54.539104  17552	19.179	19.141	23.289	23.612	18.615	27.238	26.513	23.612	22.081	31.348	50.216	50.323	23.649	2338.821	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:55.739213  17553	19.018	19.128	23.128	23.612	18.374	27.158	26.432	23.531	21.758	31.106	50.194	50.161	23.971	2368.801	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:56.939244  17554	19.099	19.125	23.370	23.692	18.293	27.399	26.352	23.692	22.000	31.026	50.191	50.242	23.890	2375.086	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:58.139305  17555	19.260	19.139	23.128	23.531	18.454	27.238	26.432	23.531	21.758	31.267	50.188	50.323	23.810	2340.107	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:09:59.339349  17556	19.099	19.135	23.128	23.612	18.615	27.319	26.432	23.531	21.516	31.187	50.177	50.161	23.971	2349.492	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:00.539319  17557	19.018	19.123	23.370	23.451	18.696	27.077	26.513	23.773	21.919	31.267	50.184	50.323	23.729	2377.913	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:01.739621  17558	19.179	19.129	23.451	23.451	18.535	27.238	26.352	23.773	21.678	31.348	50.197	50.323	23.810	2362.590	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:02.939534  17559	19.099	19.126	23.289	23.612	18.615	27.238	26.513	23.773	21.839	31.267	50.202	50.323	23.890	2369.358	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:04.139516  17560	19.018	19.115	23.048	23.612	18.615	27.238	26.432	23.451	21.839	31.187	50.206	50.161	23.729	2395.582	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:05.339628  17561	19.341	19.138	23.289	23.773	18.696	27.238	26.271	23.531	21.678	31.348	50.218	50.323	23.729	2337.552	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:06.540284  17562	19.099	19.134	22.967	23.692	18.535	27.319	26.513	23.531	21.839	31.187	50.220	50.323	23.810	2346.825	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:07.741538  17563	19.179	19.138	23.048	23.612	18.535	27.238	26.513	23.773	21.919	31.267	50.214	50.323	23.890	2334.253	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:08.942424  17564	19.018	19.126	23.209	23.692	18.535	27.238	26.190	23.451	21.839	31.348	50.217	50.081	23.810	2363.702	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:10.143400  17565	19.018	19.116	23.289	23.773	18.535	27.158	26.432	23.692	22.000	31.026	50.211	50.161	23.890	2389.873	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:11.344090  17566	19.018	19.106	23.048	23.692	18.696	26.916	26.513	23.853	21.678	31.509	50.214	50.161	23.729	2413.415	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:12.543750  17567	19.099	19.105	23.048	23.692	18.535	27.238	26.513	23.451	21.758	31.106	50.217	50.323	23.729	2414.225	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:13.743970  17568	19.260	19.121	22.967	23.531	18.454	27.238	26.190	23.853	21.839	31.670	50.212	50.242	23.810	2374.319	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:14.943898  17569	19.179	19.127	23.128	23.934	18.696	26.996	26.432	23.692	21.758	31.509	50.215	50.242	23.810	2358.905	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:16.144195  17570	19.099	19.124	23.048	23.773	18.696	27.158	26.190	23.692	21.758	31.509	50.209	50.323	23.729	2365.112	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:17.343915  17571	19.341	19.145	23.048	23.692	18.615	27.238	26.593	23.531	22.000	31.267	50.196	50.161	23.890	2309.374	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:18.544016  17572	19.179	19.149	22.725	23.692	18.777	27.319	26.352	23.612	21.678	31.348	50.193	50.161	23.729	2300.182	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:19.744066  17573	19.179	19.152	23.048	23.773	18.777	27.399	26.513	23.531	21.839	31.187	50.206	50.323	23.810	2291.462	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:20.944060  17574	19.099	19.147	22.967	23.773	18.615	27.319	26.352	23.853	21.839	31.267	50.201	50.323	23.729	2303.855	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:22.144098  17575	19.099	19.142	22.886	23.531	18.857	27.238	26.432	23.612	21.597	31.106	50.189	50.242	23.971	2314.777	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:23.344140  17576	19.179	19.146	23.209	23.531	18.454	27.238	26.432	23.531	21.758	31.026	50.195	50.242	23.810	2304.174	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:24.544179  17577	19.179	19.149	23.048	23.773	18.696	27.238	26.352	23.370	21.919	31.267	50.207	50.242	23.810	2294.666	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:25.744692  17578	19.179	19.152	22.806	23.531	18.777	27.238	26.271	23.612	21.839	31.429	50.211	50.242	23.810	2285.983	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:26.944274  17579	19.179	19.155	23.128	23.773	18.615	27.158	26.271	23.451	21.597	31.429	50.222	50.323	23.890	2278.044	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:28.144721  17580	19.260	19.165	22.967	23.773	18.696	26.996	26.432	23.451	21.678	31.670	50.224	50.161	23.810	2250.410	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:29.344358  17581	19.341	19.183	22.886	23.692	18.615	27.158	26.432	23.612	21.597	31.429	50.218	50.323	23.729	2205.154	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:30.544468  17582	19.341	19.199	22.725	23.692	18.696	27.319	26.352	23.612	21.839	31.187	50.228	50.242	23.729	2164.346	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:31.744718  17583	19.341	19.213	22.886	23.773	18.777	27.319	26.513	23.692	21.678	31.348	50.230	50.242	23.729	2127.377	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:32.944689  17584	19.341	19.226	22.967	23.692	18.696	27.158	26.513	23.531	21.597	31.106	50.231	50.242	23.729	2093.869	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:34.144536  17585	19.099	19.213	22.806	23.612	18.615	27.319	26.271	23.934	21.839	31.106	50.232	50.242	23.971	2124.564	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:35.344601  17586	19.341	19.226	22.725	23.934	18.696	27.238	26.432	23.934	21.678	31.348	50.233	50.161	23.810	2090.546	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:36.544614  17587	19.179	19.221	22.564	23.451	18.696	27.238	26.513	23.853	21.839	31.267	50.226	50.161	23.810	2100.900	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:37.744696  17588	19.179	19.217	22.806	23.773	18.615	27.158	26.513	23.451	22.000	31.348	50.227	50.242	23.890	2109.772	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:38.944701  17589	19.179	19.213	22.564	23.531	18.615	27.158	26.271	23.451	21.758	31.267	50.221	50.161	23.890	2117.631	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:40.144738  17590	19.099	19.202	22.806	23.612	18.535	27.319	26.352	23.612	21.839	31.106	50.207	50.242	23.971	2144.945	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:41.344758  17591	19.099	19.191	22.403	23.531	18.454	27.319	26.432	23.773	21.839	31.429	50.210	50.161	23.729	2169.297	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:42.544831  17592	19.260	19.198	22.725	23.612	18.535	27.399	26.271	23.853	21.597	31.187	50.222	50.403	23.971	2150.414	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:43.744933  17593	19.179	19.196	22.806	23.612	18.696	27.158	26.271	23.934	21.919	31.187	50.216	50.242	23.810	2153.925	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:44.944985  17594	19.099	19.187	22.564	23.612	18.374	27.399	26.352	23.612	21.839	31.106	50.202	50.242	23.971	2177.161	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:46.145401  17595	19.018	19.170	22.725	23.612	18.293	27.480	26.271	23.773	21.919	31.026	50.214	50.323	23.890	2218.209	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:47.345073  17596	19.099	19.163	22.564	23.612	18.374	27.480	26.271	23.289	21.516	31.429	50.209	50.242	23.729	2234.613	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:48.545367  17597	19.099	19.156	22.484	23.612	18.293	27.238	26.513	23.612	21.678	31.106	50.196	50.081	23.971	2249.469	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:49.745151  17598	19.099	19.151	22.564	23.692	18.615	27.238	26.352	24.015	21.758	31.429	50.201	50.323	23.890	2262.769	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:50.945266  17599	19.179	19.154	22.403	23.692	18.615	27.319	26.432	23.451	21.758	31.348	50.189	50.161	24.051	2254.307	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:52.145241  17600	19.260	19.164	22.645	23.773	18.535	27.158	26.513	23.934	21.678	31.187	50.186	50.242	23.810	2226.361	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:53.345471  17601	19.260	19.174	22.564	23.531	18.615	27.319	26.352	23.370	21.919	31.267	50.192	50.081	23.810	2201.191	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:54.545525  17602	19.018	19.158	22.806	23.692	18.615	27.480	26.432	23.853	21.839	31.187	50.188	50.161	23.810	2239.448	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:55.745548  17603	19.018	19.144	22.564	23.612	18.454	27.319	26.352	23.612	21.597	31.106	50.202	50.161	23.729	2273.384	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:56.945409  17604	19.341	19.164	22.806	23.853	18.615	27.480	26.432	23.612	21.919	31.267	50.214	50.323	23.810	2222.455	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:58.145467  17605	19.179	19.165	22.645	23.692	18.374	27.399	26.432	23.612	21.597	31.348	50.193	50.242	23.971	2217.753	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:10:59.345573  17606	19.179	19.167	22.967	23.612	18.615	27.238	26.432	23.531	21.597	31.106	50.189	50.323	23.810	2213.074	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:00.545461  17607	19.260	19.176	22.725	23.612	18.777	27.319	26.432	23.692	21.678	31.187	50.187	50.242	23.971	2188.374	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:01.745915  17608	19.341	19.193	22.806	23.531	18.696	27.158	26.352	23.531	21.919	31.348	50.184	50.242	23.890	2145.756	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:02.945815  17609	19.260	19.199	22.886	23.612	18.615	27.238	26.352	23.612	21.919	31.267	50.190	50.242	23.890	2127.689	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:04.146065  17610	19.341	19.213	22.645	23.612	18.615	27.238	26.432	23.612	21.758	31.348	50.187	50.323	23.810	2090.723	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:05.345786  17611	19.099	19.202	22.725	23.692	18.777	27.158	26.593	23.692	21.919	31.348	50.184	50.403	23.810	2118.464	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:06.545696  17612	19.099	19.192	22.886	23.612	18.535	27.319	26.271	23.773	21.919	31.267	50.182	50.242	23.971	2142.882	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:07.745800  17613	19.179	19.190	22.725	23.692	18.696	27.238	26.674	23.612	21.919	31.509	50.172	50.242	23.890	2144.423	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:08.946274  17614	19.341	19.206	22.645	23.853	18.615	27.238	26.593	23.531	21.678	31.106	50.171	50.161	24.051	2105.118	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:10.145958  17615	19.099	19.195	22.645	23.692	18.454	27.319	26.271	23.612	21.758	31.106	50.178	50.323	23.810	2130.918	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:11.345975  17616	19.260	19.201	22.564	23.853	18.454	27.238	26.593	23.853	21.516	31.348	50.184	50.242	23.810	2112.857	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:12.545912  17617	19.341	19.215	22.403	23.692	18.615	27.399	26.593	23.853	21.516	31.187	50.174	50.161	23.971	2076.379	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:13.746151  17618	19.099	19.204	22.725	23.773	18.535	27.399	26.432	23.531	22.000	31.267	50.173	50.161	23.890	2104.566	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:14.946213  17619	19.018	19.185	22.403	23.612	18.535	27.399	26.352	23.612	21.597	31.187	50.164	50.242	23.890	2149.742	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:16.146067  17620	19.018	19.168	22.645	23.934	18.374	27.238	26.513	23.853	22.000	31.106	50.171	50.242	23.729	2190.230	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:17.346141  17621	19.099	19.161	22.403	23.773	18.777	27.319	26.352	23.692	21.516	31.267	50.178	50.161	23.890	2206.290	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:18.546261  17622	19.099	19.155	22.322	23.853	18.454	27.238	26.513	23.531	21.919	31.267	50.185	50.323	23.890	2220.835	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:19.746533  17623	19.260	19.166	22.645	23.853	18.615	27.319	26.593	23.853	21.839	31.267	50.199	50.323	23.810	2193.128	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:20.946446  17624	19.179	19.167	22.725	23.773	18.615	27.319	26.432	23.853	21.839	31.026	50.187	50.323	23.890	2188.698	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:22.146248  17625	19.099	19.160	22.645	23.612	18.374	27.319	26.352	23.451	21.919	31.187	50.200	50.484	23.890	2204.787	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:23.346307  17626	19.179	19.162	22.403	23.612	18.615	27.480	26.432	23.451	21.436	31.267	50.180	50.242	23.890	2198.675	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:24.546351  17627	19.341	19.180	22.403	23.773	18.535	27.399	26.271	23.692	21.919	31.187	50.187	50.242	23.890	2152.478	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:25.746451  17628	19.179	19.180	22.242	23.773	18.535	27.238	26.593	23.853	21.758	31.348	50.200	50.323	23.810	2151.715	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:26.946520  17629	19.179	19.180	22.403	23.692	18.374	27.158	26.352	23.934	21.758	31.267	50.188	50.161	23.971	2150.579	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:28.146565  17630	19.421	19.204	22.322	23.692	18.696	27.238	26.513	23.531	21.678	31.187	50.202	50.161	23.729	2088.342	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:29.346517  17631	19.421	19.226	22.645	23.853	18.535	27.319	26.352	23.370	21.597	31.267	50.190	50.242	24.051	2032.517	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:30.546561  17632	19.099	19.213	22.564	23.612	18.535	27.238	26.110	23.612	21.355	31.187	50.187	50.242	23.729	2063.433	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:31.746754  17633	19.179	19.210	22.484	23.853	18.454	27.399	26.593	23.773	21.597	31.267	50.176	50.161	23.971	2070.180	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:32.946639  17634	19.260	19.215	22.322	23.451	18.615	27.238	26.593	23.773	21.516	31.348	50.167	50.161	23.810	2055.925	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:34.146683  17635	19.018	19.195	22.403	23.853	18.777	27.158	26.352	23.692	21.758	31.348	50.182	50.242	23.810	2104.167	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:35.347086  17636	19.179	19.194	22.403	23.531	18.454	27.319	26.513	23.692	21.597	31.348	50.188	50.081	23.810	2106.360	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:36.546911  17637	19.179	19.192	22.484	23.853	18.374	27.238	26.432	23.612	21.758	31.429	50.194	50.081	23.810	2108.531	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:37.747002  17638	19.260	19.199	22.564	23.773	18.696	27.077	26.593	23.853	22.000	31.267	50.190	50.161	23.890	2089.994	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:38.946862  17639	19.179	19.197	22.564	23.853	18.696	27.238	26.352	23.451	21.758	31.026	50.195	50.081	23.729	2093.654	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:40.146958  17640	19.260	19.203	22.403	23.692	18.615	27.158	26.513	23.853	21.839	31.187	50.184	50.161	23.971	2076.296	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:41.347140  17641	19.018	19.185	22.403	23.692	18.374	27.399	26.432	23.612	21.839	31.106	50.182	50.242	23.971	2121.747	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:42.547060  17642	19.099	19.176	22.403	23.934	18.535	27.238	26.593	23.853	21.919	31.187	50.188	50.323	23.890	2141.792	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:43.747786  17643	19.260	19.185	22.322	23.692	18.374	27.238	26.513	23.773	21.758	31.348	50.177	50.242	23.890	2119.199	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:44.947084  17644	19.179	19.184	22.403	24.015	18.454	27.319	26.513	23.531	21.839	31.026	50.192	50.323	23.810	2119.366	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:46.147177  17645	19.260	19.192	22.242	23.612	18.615	27.399	26.352	23.451	21.597	31.429	50.197	50.242	23.810	2098.865	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:47.347318  17646	19.179	19.190	22.484	23.692	18.535	27.238	26.513	24.015	21.597	31.026	50.185	50.242	23.971	2100.760	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:48.547207  17647	19.099	19.181	22.161	23.692	18.374	27.399	26.513	23.451	21.919	31.106	50.199	50.323	23.890	2122.542	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:49.747453  17648	19.099	19.173	22.322	23.853	18.374	27.077	26.271	23.451	21.758	31.348	50.187	50.242	23.810	2141.916	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:50.947359  17649	19.018	19.158	22.322	23.773	18.454	27.077	26.513	23.531	21.597	31.267	50.184	50.081	23.971	2179.648	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:52.147671  17650	18.938	19.136	22.161	23.853	18.293	27.238	26.593	23.773	21.678	31.026	50.182	50.161	23.890	2233.794	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:53.347789  17651	19.341	19.156	22.403	23.934	18.454	27.238	26.593	23.773	21.758	30.945	50.188	50.323	23.729	2180.587	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:54.547428  17652	19.099	19.150	22.484	23.612	18.535	27.319	26.593	23.773	21.516	31.106	50.177	50.242	23.729	2194.364	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:55.747602  17653	19.018	19.137	22.403	23.612	18.454	27.238	26.352	23.692	21.436	31.187	50.192	50.323	23.729	2226.574	0	0	0	0.00	-135.000	-135.000	225.000	36.527
2025-01-01T02:11:56.947641  17654	19.018	19.125	22.322	23.692	18.535	27.399	26.432	23.773	21.516	31.348	50.197	50.242	23.729	2255.387	0	0	0	0.00	-135.000	-135.000	225.000	36.527
