# WVR data file, version 2017-12-05
#As Scanning Observation 
#
TIME TIMEWVR CH0C CH0A CH0H CH0B CH1C CH1A CH1H CH1B CH2C CH2A CH2H CH2B CH3C CH3A CH3H CH3B EL AZ
2025-01-01T02:13:19.507732 796.75201416 66401 0 0 0 70729 0 0 0 60121 0 0 0 55548 0 0 0 55.0 8546.475
2025-01-01T02:13:19.556982 796.799987793 0 61346 0 0 0 61034 0 0 0 49557 0 0 0 46052 0 0 55.0 8547.075
2025-01-01T02:13:19.606281 796.848022461 0 0 69954 0 0 0 74834 0 0 0 63778 0 0 0 58675 0 55.0 8547.6
2025-01-01T02:13:19.649777 796.895996094 0 0 0 61347 0 0 0 61043 0 0 0 49555 0 0 0 46037 55.0 8548.2
2025-01-01T02:13:19.699073 796.943969727 66421 0 0 0 70715 0 0 0 60105 0 0 0 55554 0 0 0 55.0 8548.8
2025-01-01T02:13:19.748522 796.992004395 0 61353 0 0 0 61046 0 0 0 49572 0 0 0 46065 0 0 55.0 8549.4
2025-01-01T02:13:19.797635 797.039978027 0 0 69950 0 0 0 74860 0 0 0 63795 0 0 0 58671 0 55.0 8549.925
2025-01-01T02:13:19.841162 797.088012695 0 0 0 61362 0 0 0 61031 0 0 0 49566 0 0 0 46026 55.0 8550.525
2025-01-01T02:13:19.890443 797.135986328 66434 0 0 0 70711 0 0 0 60118 0 0 0 55536 0 0 0 55.0 8551.125
2025-01-01T02:13:19.939776 797.184020996 0 61368 0 0 0 61036 0 0 0 49573 0 0 0 46043 0 0 55.0 8551.725
2025-01-01T02:13:19.989027 797.231994629 0 0 69937 0 0 0 74830 0 0 0 63782 0 0 0 58656 0 55.0 8552.325
2025-01-01T02:13:20.038337 797.280029297 0 0 0 61334 0 0 0 61021 0 0 0 49568 0 0 0 46019 55.0 8552.85
2025-01-01T02:13:20.081860 797.32800293 66417 0 0 0 70713 0 0 0 60127 0 0 0 55559 0 0 0 55.0 8553.45
2025-01-01T02:13:20.131159 797.375976562 0 61340 0 0 0 61024 0 0 0 49568 0 0 0 46043 0 0 55.0 8554.05
2025-01-01T02:13:20.211764 797.42401123 0 0 69945 0 0 0 74840 0 0 0 63779 0 0 0 58684 0 55.0 8554.725
2025-01-01T02:13:20.235601 797.471984863 0 0 0 61314 0 0 0 61022 0 0 0 49553 0 0 0 46022 55.0 8555.175
2025-01-01T02:13:20.273240 797.520019531 66433 0 0 0 70728 0 0 0 60139 0 0 0 55563 0 0 0 55.0 8555.775
2025-01-01T02:13:20.322532 797.567993164 0 61345 0 0 0 61027 0 0 0 49563 0 0 0 46059 0 0 55.0 8556.375
2025-01-01T02:13:20.371835 797.616027832 0 0 69934 0 0 0 74842 0 0 0 63780 0 0 0 58681 0 55.0 8556.975
2025-01-01T02:13:20.421122 797.664001465 0 0 0 61316 0 0 0 61004 0 0 0 49545 0 0 0 46025 55.0 8557.575
2025-01-01T02:13:20.470418 797.711975098 66408 0 0 0 70700 0 0 0 60124 0 0 0 55543 0 0 0 55.0 8558.1
2025-01-01T02:13:20.513921 797.760009766 0 61319 0 0 0 61016 0 0 0 49544 0 0 0 46029 0 0 55.0 8558.7
2025-01-01T02:13:20.563562 797.807983398 0 0 69924 0 0 0 74805 0 0 0 63768 0 0 0 58642 0 55.0 8559.3
2025-01-01T02:13:20.612803 797.856018066 0 0 0 61328 0 0 0 61002 0 0 0 49549 0 0 0 46018 55.0 8559.825
2025-01-01T02:13:20.656317 797.903991699 66400 0 0 0 70689 0 0 0 60104 0 0 0 55529 0 0 0 55.0 8560.425
2025-01-01T02:13:20.705598 797.952026367 0 61332 0 0 0 60994 0 0 0 49543 0 0 0 46028 0 0 55.0 8561.025
2025-01-01T02:13:20.754892 798.0 0 0 69913 0 0 0 74811 0 0 0 63756 0 0 0 58647 0 55.0 8561.625
2025-01-01T02:13:20.804189 798.047973633 0 0 0 61303 0 0 0 61001 0 0 0 49546 0 0 0 46016 55.0 8562.225
2025-01-01T02:13:20.853491 798.096008301 66386 0 0 0 70700 0 0 0 60101 0 0 0 55533 0 0 0 55.0 8562.75
2025-01-01T02:13:20.897005 798.143981934 0 61324 0 0 0 61000 0 0 0 49541 0 0 0 46028 0 0 55.0 8563.35
2025-01-01T02:13:20.947049 798.192016602 0 0 69913 0 0 0 74821 0 0 0 63756 0 0 0 58651 0 55.0 8563.95
2025-01-01T02:13:20.996185 798.239990234 0 0 0 61301 0 0 0 61018 0 0 0 49548 0 0 0 46016 55.0 8564.55
2025-01-01T02:13:21.045457 798.288024902 66428 0 0 0 70696 0 0 0 60110 0 0 0 55556 0 0 0 55.0 8565.075
2025-01-01T02:13:21.088969 798.335998535 0 61310 0 0 0 61003 0 0 0 49553 0 0 0 46028 0 0 55.0 8565.675
2025-01-01T02:13:21.169468 798.383972168 0 0 69951 0 0 0 74822 0 0 0 63772 0 0 0 58665 0 55.0 8566.35
2025-01-01T02:13:21.193320 798.432006836 0 0 0 61306 0 0 0 61018 0 0 0 49535 0 0 0 45998 55.0 8566.875
2025-01-01T02:13:21.236835 798.479980469 66426 0 0 0 70695 0 0 0 60116 0 0 0 55512 0 0 0 55.0 8567.4
2025-01-01T02:13:21.280382 798.528015137 0 61325 0 0 0 61016 0 0 0 49543 0 0 0 46017 0 0 55.0 8568.0
2025-01-01T02:13:21.329693 798.57598877 0 0 69947 0 0 0 74832 0 0 0 63760 0 0 0 58653 0 55.0 8568.6
2025-01-01T02:13:21.378896 798.624023438 0 0 0 61298 0 0 0 61005 0 0 0 49532 0 0 0 45987 55.0 8569.2
2025-01-01T02:13:21.428222 798.67199707 66418 0 0 0 70697 0 0 0 60118 0 0 0 55538 0 0 0 55.0 8569.8
2025-01-01T02:13:21.477506 798.719970703 0 61322 0 0 0 61017 0 0 0 49531 0 0 0 46022 0 0 55.0 8570.325
2025-01-01T02:13:21.521312 798.768005371 0 0 69934 0 0 0 74825 0 0 0 63761 0 0 0 58632 0 55.0 8570.925
2025-01-01T02:13:21.570584 798.815979004 0 0 0 61295 0 0 0 60992 0 0 0 49542 0 0 0 45999 55.0 8571.525
2025-01-01T02:13:21.619889 798.864013672 66407 0 0 0 70704 0 0 0 60110 0 0 0 55533 0 0 0 55.0 8572.125
2025-01-01T02:13:21.669206 798.911987305 0 61321 0 0 0 60999 0 0 0 49542 0 0 0 46011 0 0 55.0 8572.725
2025-01-01T02:13:21.718516 798.960021973 0 0 69935 0 0 0 74813 0 0 0 63785 0 0 0 58675 0 55.0 8573.25
2025-01-01T02:13:21.761989 799.007995605 0 0 0 61286 0 0 0 61000 0 0 0 49541 0 0 0 46004 55.0 8573.85
2025-01-01T02:13:21.811331 799.056030273 66393 0 0 0 70685 0 0 0 60114 0 0 0 55547 0 0 0 55.0 8574.45
2025-01-01T02:13:21.860589 799.104003906 0 61321 0 0 0 60995 0 0 0 49533 0 0 0 46025 0 0 55.0 8575.05
2025-01-01T02:13:21.909882 799.151977539 0 0 69936 0 0 0 74839 0 0 0 63780 0 0 0 58645 0 55.0 8575.575
2025-01-01T02:13:21.953377 799.200012207 0 0 0 61305 0 0 0 61000 0 0 0 49549 0 0 0 46005 55.0 8576.175
2025-01-01T02:13:22.002674 799.24798584 66411 0 0 0 70699 0 0 0 60123 0 0 0 55546 0 0 0 55.0 8576.775
2025-01-01T02:13:22.051977 799.296020508 0 61291 0 0 0 60996 0 0 0 49521 0 0 0 45993 0 0 55.0 8577.375
2025-01-01T02:13:22.132747 799.343994141 0 0 69951 0 0 0 74851 0 0 0 63788 0 0 0 58692 0 55.0 8578.05
2025-01-01T02:13:22.156407 799.392028809 0 0 0 61308 0 0 0 60998 0 0 0 49538 0 0 0 46013 55.0 8578.5
2025-01-01T02:13:22.194047 799.440002441 66420 0 0 0 70688 0 0 0 60116 0 0 0 55557 0 0 0 55.0 8579.1
2025-01-01T02:13:22.243408 799.487976074 0 61295 0 0 0 61006 0 0 0 49526 0 0 0 46025 0 0 55.0 8579.7
2025-01-01T02:13:22.292654 799.536010742 0 0 69962 0 0 0 74840 0 0 0 63800 0 0 0 58679 0 55.0 8580.3
2025-01-01T02:13:22.341925 799.583984375 0 0 0 61301 0 0 0 60976 0 0 0 49528 0 0 0 45984 55.0 8580.825
2025-01-01T02:13:22.385442 799.632019043 66424 0 0 0 70713 0 0 0 60126 0 0 0 55567 0 0 0 55.0 8581.425
2025-01-01T02:13:22.434744 799.679992676 0 61319 0 0 0 60989 0 0 0 49526 0 0 0 46018 0 0 55.0 8582.025
2025-01-01T02:13:22.484040 799.728027344 0 0 69934 0 0 0 74816 0 0 0 63769 0 0 0 58659 0 55.0 8582.625
2025-01-01T02:13:22.533319 799.776000977 0 0 0 61306 0 0 0 60977 0 0 0 49536 0 0 0 45988 55.0 8583.15
2025-01-01T02:13:22.576836 799.823974609 66433 0 0 0 70727 0 0 0 60147 0 0 0 55567 0 0 0 55.0 8583.75
2025-01-01T02:13:22.626117 799.872009277 0 61285 0 0 0 60980 0 0 0 49527 0 0 0 46004 0 0 55.0 8584.35
2025-01-01T02:13:22.675446 799.91998291 0 0 69944 0 0 0 74844 0 0 0 63780 0 0 0 58675 0 55.0 8584.95
2025-01-01T02:13:22.724684 799.968017578 0 0 0 61301 0 0 0 60995 0 0 0 49531 0 0 0 45991 55.0 8585.55
2025-01-01T02:13:22.773985 800.015991211 66400 0 0 0 70710 0 0 0 60122 0 0 0 55529 0 0 0 55.0 8586.075
2025-01-01T02:13:22.817509 800.064025879 0 61282 0 0 0 60972 0 0 0 49516 0 0 0 46007 0 0 55.0 8586.675
2025-01-01T02:13:22.866793 800.111999512 0 0 69923 0 0 0 74835 0 0 0 63796 0 0 0 58660 0 55.0 8587.275
2025-01-01T02:13:22.916128 800.159973145 0 0 0 61290 0 0 0 60972 0 0 0 49521 0 0 0 45994 55.0 8587.875
2025-01-01T02:13:22.965356 800.208007812 66389 0 0 0 70684 0 0 0 60096 0 0 0 55549 0 0 0 55.0 8588.4
2025-01-01T02:13:23.008890 800.255981445 0 61295 0 0 0 60980 0 0 0 49512 0 0 0 45997 0 0 55.0 8589.0
2025-01-01T02:13:23.089672 800.304016113 0 0 69940 0 0 0 74824 0 0 0 63777 0 0 0 58670 0 55.0 8589.675
2025-01-01T02:13:23.113563 800.351989746 0 0 0 61285 0 0 0 60967 0 0 0 49521 0 0 0 45994 55.0 8590.2
2025-01-01T02:13:23.157052 800.400024414 66431 0 0 0 70692 0 0 0 60128 0 0 0 55558 0 0 0 55.0 8590.8
2025-01-01T02:13:23.206353 800.447998047 0 61281 0 0 0 60966 0 0 0 49519 0 0 0 46006 0 0 55.0 8591.325
2025-01-01T02:13:23.249881 800.49597168 0 0 69958 0 0 0 74841 0 0 0 63766 0 0 0 58675 0 55.0 8591.925
2025-01-01T02:13:23.299563 800.544006348 0 0 0 61294 0 0 0 60977 0 0 0 49519 0 0 0 45994 55.0 8592.525
2025-01-01T02:13:23.348615 800.59197998 66430 0 0 0 70714 0 0 0 60112 0 0 0 55543 0 0 0 55.0 8593.125
2025-01-01T02:13:23.397748 800.640014648 0 61290 0 0 0 60975 0 0 0 49503 0 0 0 46009 0 0 55.0 8593.65
2025-01-01T02:13:23.442195 800.687988281 0 0 69952 0 0 0 74852 0 0 0 63788 0 0 0 58672 0 55.0 8594.25
2025-01-01T02:13:23.491522 800.736022949 0 0 0 61312 0 0 0 60976 0 0 0 49519 0 0 0 45974 55.0 8594.85
2025-01-01T02:13:23.540739 800.783996582 66422 0 0 0 70717 0 0 0 60130 0 0 0 55562 0 0 0 55.0 8595.45
2025-01-01T02:13:23.590024 800.831970215 0 61306 0 0 0 60985 0 0 0 49511 0 0 0 45995 0 0 55.0 8595.975
2025-01-01T02:13:23.633516 800.880004883 0 0 69939 0 0 0 74845 0 0 0 63782 0 0 0 58671 0 55.0 8596.575
2025-01-01T02:13:23.682833 800.927978516 0 0 0 61295 0 0 0 60971 0 0 0 49523 0 0 0 45997 55.0 8597.175
2025-01-01T02:13:23.732099 800.976013184 66425 0 0 0 70693 0 0 0 60119 0 0 0 55533 0 0 0 55.0 8597.775
2025-01-01T02:13:23.781390 801.023986816 0 61302 0 0 0 60954 0 0 0 49515 0 0 0 45998 0 0 55.0 8598.3
2025-01-01T02:13:23.825510 801.072021484 0 0 69941 0 0 0 74826 0 0 0 63764 0 0 0 58655 0 55.0 8598.9
2025-01-01T02:13:23.874800 801.119995117 0 0 0 61293 0 0 0 60987 0 0 0 49535 0 0 0 46014 55.0 8599.5
2025-01-01T02:13:23.924080 801.168029785 66447 0 0 0 70738 0 0 0 60161 0 0 0 55580 0 0 0 55.0 8600.1
2025-01-01T02:13:23.973386 801.216003418 0 61319 0 0 0 60980 0 0 0 49527 0 0 0 46024 0 0 55.0 8600.625
2025-01-01T02:13:24.048486 801.263977051 0 0 69968 0 0 0 74839 0 0 0 63805 0 0 0 58694 0 55.0 8601.3
2025-01-01T02:13:24.072367 801.312011719 0 0 0 61295 0 0 0 60967 0 0 0 49526 0 0 0 45996 55.0 8601.825
2025-01-01T02:13:24.115817 801.359985352 66427 0 0 0 70728 0 0 0 60148 0 0 0 55590 0 0 0 55.0 8602.425
2025-01-01T02:13:24.165057 801.40802002 0 61295 0 0 0 60965 0 0 0 49516 0 0 0 46009 0 0 55.0 8603.025
2025-01-01T02:13:24.214386 801.455993652 0 0 69959 0 0 0 74859 0 0 0 63806 0 0 0 58693 0 55.0 8603.55
2025-01-01T02:13:24.257906 801.50402832 0 0 0 61297 0 0 0 60970 0 0 0 49509 0 0 0 45999 55.0 8604.15
2025-01-01T02:13:24.307179 801.552001953 66417 0 0 0 70710 0 0 0 60146 0 0 0 55567 0 0 0 55.0 8604.75
2025-01-01T02:13:24.356454 801.599975586 0 61286 0 0 0 60960 0 0 0 49503 0 0 0 45988 0 0 55.0 8605.35
2025-01-01T02:13:24.405746 801.648010254 0 0 69943 0 0 0 74823 0 0 0 63795 0 0 0 58674 0 55.0 8605.875
2025-01-01T02:13:24.449262 801.695983887 0 0 0 61277 0 0 0 60963 0 0 0 49517 0 0 0 45983 55.0 8606.475
2025-01-01T02:13:24.498550 801.744018555 66424 0 0 0 70700 0 0 0 60115 0 0 0 55561 0 0 0 55.0 8607.075
2025-01-01T02:13:24.547986 801.791992188 0 61299 0 0 0 60943 0 0 0 49515 0 0 0 45978 0 0 55.0 8607.675
2025-01-01T02:13:24.597131 801.840026855 0 0 69944 0 0 0 74840 0 0 0 63795 0 0 0 58657 0 55.0 8608.275
2025-01-01T02:13:24.646416 801.888000488 0 0 0 61287 0 0 0 60972 0 0 0 49515 0 0 0 45968 55.0 8608.8
2025-01-01T02:13:24.689938 801.935974121 66418 0 0 0 70709 0 0 0 60130 0 0 0 55541 0 0 0 55.0 8609.4
2025-01-01T02:13:24.739219 801.984008789 0 61289 0 0 0 60962 0 0 0 49500 0 0 0 45959 0 0 55.0 8610.0
2025-01-01T02:13:24.788508 802.031982422 0 0 69909 0 0 0 74832 0 0 0 63763 0 0 0 58636 0 55.0 8610.6
2025-01-01T02:13:24.837795 802.08001709 0 0 0 61308 0 0 0 60968 0 0 0 49506 0 0 0 45982 55.0 8611.125
2025-01-01T02:13:24.881299 802.127990723 66424 0 0 0 70708 0 0 0 60105 0 0 0 55523 0 0 0 55.0 8611.725
2025-01-01T02:13:24.930850 802.176025391 0 61281 0 0 0 60933 0 0 0 49509 0 0 0 45972 0 0 55.0 8612.325
2025-01-01T02:13:25.011199 802.223999023 0 0 69946 0 0 0 74846 0 0 0 63788 0 0 0 58664 0 55.0 8613.0
2025-01-01T02:13:25.034943 802.271972656 0 0 0 61280 0 0 0 60957 0 0 0 49493 0 0 0 45968 55.0 8613.45
2025-01-01T02:13:25.072679 802.320007324 66419 0 0 0 70718 0 0 0 60133 0 0 0 55540 0 0 0 55.0 8614.05
2025-01-01T02:13:25.121938 802.367980957 0 61307 0 0 0 60974 0 0 0 49525 0 0 0 46009 0 0 55.0 8614.65
2025-01-01T02:13:25.171214 802.416015625 0 0 69972 0 0 0 74861 0 0 0 63791 0 0 0 58677 0 55.0 8615.25
2025-01-01T02:13:25.220531 802.463989258 0 0 0 61295 0 0 0 60970 0 0 0 49508 0 0 0 45975 55.0 8615.85
2025-01-01T02:13:25.269838 802.512023926 66435 0 0 0 70725 0 0 0 60132 0 0 0 55563 0 0 0 55.0 8616.375
2025-01-01T02:13:25.313314 802.559997559 0 61300 0 0 0 60972 0 0 0 49509 0 0 0 46009 0 0 55.0 8616.975
2025-01-01T02:13:25.362590 802.607971191 0 0 69935 0 0 0 74842 0 0 0 63795 0 0 0 58667 0 55.0 8617.575
2025-01-01T02:13:25.411896 802.656005859 0 0 0 61280 0 0 0 60965 0 0 0 49513 0 0 0 45991 55.0 8618.175
2025-01-01T02:13:25.461191 802.703979492 66425 0 0 0 70715 0 0 0 60119 0 0 0 55565 0 0 0 55.0 8618.7
2025-01-01T02:13:25.504682 802.75201416 0 61277 0 0 0 60944 0 0 0 49504 0 0 0 45964 0 0 55.0 8619.3
2025-01-01T02:13:25.554269 802.799987793 0 0 69921 0 0 0 74843 0 0 0 63773 0 0 0 58653 0 55.0 8619.9
2025-01-01T02:13:25.603625 802.848022461 0 0 0 61275 0 0 0 60972 0 0 0 49509 0 0 0 45976 55.0 8620.5
2025-01-01T02:13:25.652883 802.895996094 66411 0 0 0 70709 0 0 0 60118 0 0 0 55538 0 0 0 55.0 8621.1
2025-01-01T02:13:25.702157 802.943969727 0 61275 0 0 0 60978 0 0 0 49510 0 0 0 45994 0 0 55.0 8621.625
2025-01-01T02:13:25.746412 802.992004395 0 0 69961 0 0 0 74846 0 0 0 63785 0 0 0 58683 0 55.0 8622.225
2025-01-01T02:13:25.795612 803.039978027 0 0 0 61303 0 0 0 60962 0 0 0 49518 0 0 0 45981 55.0 8622.825
2025-01-01T02:13:25.844886 803.088012695 66418 0 0 0 70713 0 0 0 60123 0 0 0 55562 0 0 0 55.0 8623.425
2025-01-01T02:13:25.894162 803.135986328 0 61270 0 0 0 60975 0 0 0 49499 0 0 0 45994 0 0 55.0 8623.95
2025-01-01T02:13:25.969844 803.184020996 0 0 69931 0 0 0 74841 0 0 0 63770 0 0 0 58654 0 55.0 8624.625
2025-01-01T02:13:25.993442 803.231994629 0 0 0 61249 0 0 0 60956 0 0 0 49495 0 0 0 45958 55.0 8625.15
2025-01-01T02:13:26.036881 803.280029297 66401 0 0 0 70716 0 0 0 60114 0 0 0 55524 0 0 0 55.0 8625.75
2025-01-01T02:13:26.086184 803.32800293 0 61278 0 0 0 60964 0 0 0 49508 0 0 0 45988 0 0 55.0 8626.275
2025-01-01T02:13:26.129963 803.375976562 0 0 69918 0 0 0 74850 0 0 0 63787 0 0 0 58658 0 55.0 8626.875
2025-01-01T02:13:26.179285 803.42401123 0 0 0 61285 0 0 0 60974 0 0 0 49513 0 0 0 45963 55.0 8627.475
2025-01-01T02:13:26.228573 803.471984863 66410 0 0 0 70704 0 0 0 60127 0 0 0 55546 0 0 0 55.0 8628.075
2025-01-01T02:13:26.277862 803.520019531 0 61290 0 0 0 60973 0 0 0 49520 0 0 0 46024 0 0 55.0 8628.6
2025-01-01T02:13:26.321332 803.567993164 0 0 69942 0 0 0 74849 0 0 0 63796 0 0 0 58692 0 55.0 8629.2
2025-01-01T02:13:26.370651 803.616027832 0 0 0 61311 0 0 0 60962 0 0 0 49510 0 0 0 45973 55.0 8629.8
2025-01-01T02:13:26.419929 803.664001465 66417 0 0 0 70693 0 0 0 60112 0 0 0 55555 0 0 0 55.0 8630.4
2025-01-01T02:13:26.469228 803.711975098 0 61289 0 0 0 60976 0 0 0 49511 0 0 0 46003 0 0 55.0 8631.0
2025-01-01T02:13:26.518497 803.760009766 0 0 69905 0 0 0 74848 0 0 0 63759 0 0 0 58694 0 55.0 8631.525
2025-01-01T02:13:26.562033 803.807983398 0 0 0 61269 0 0 0 60973 0 0 0 49511 0 0 0 45991 55.0 8632.125
2025-01-01T02:13:26.611386 803.856018066 66439 0 0 0 70736 0 0 0 60162 0 0 0 55567 0 0 0 55.0 8632.725
2025-01-01T02:13:26.660631 803.903991699 0 61276 0 0 0 60987 0 0 0 49527 0 0 0 46011 0 0 55.0 8633.325
2025-01-01T02:13:26.709900 803.952026367 0 0 69927 0 0 0 74870 0 0 0 63796 0 0 0 58693 0 55.0 8633.85
2025-01-01T02:13:26.753422 804.0 0 0 0 61278 0 0 0 60967 0 0 0 49506 0 0 0 45976 55.0 8634.45
2025-01-01T02:13:26.802731 804.047973633 66403 0 0 0 70707 0 0 0 60126 0 0 0 55549 0 0 0 55.0 8635.05
2025-01-01T02:13:26.852056 804.096008301 0 61276 0 0 0 60964 0 0 0 49509 0 0 0 45998 0 0 55.0 8635.65
2025-01-01T02:13:26.932674 804.143981934 0 0 69945 0 0 0 74857 0 0 0 63789 0 0 0 58690 0 55.0 8636.325
2025-01-01T02:13:26.956411 804.192016602 0 0 0 61268 0 0 0 60973 0 0 0 49515 0 0 0 45978 55.0 8636.775
2025-01-01T02:13:26.994129 804.239990234 66422 0 0 0 70718 0 0 0 60133 0 0 0 55573 0 0 0 55.0 8637.375
2025-01-01T02:13:27.043479 804.288024902 0 61283 0 0 0 60979 0 0 0 49510 0 0 0 45992 0 0 55.0 8637.975
2025-01-01T02:13:27.092709 804.335998535 0 0 69923 0 0 0 74839 0 0 0 63817 0 0 0 58674 0 55.0 8638.575
2025-01-01T02:13:27.141998 804.383972168 0 0 0 61283 0 0 0 60979 0 0 0 49504 0 0 0 45972 55.0 8639.1
2025-01-01T02:13:27.185508 804.432006836 66420 0 0 0 70704 0 0 0 60127 0 0 0 55557 0 0 0 55.0 8639.7
2025-01-01T02:13:27.234795 804.479980469 0 61275 0 0 0 60960 0 0 0 49498 0 0 0 45983 0 0 55.0 8640.3
2025-01-01T02:13:27.284097 804.528015137 0 0 69945 0 0 0 74842 0 0 0 63793 0 0 0 58674 0 55.0 8640.9
2025-01-01T02:13:27.333388 804.57598877 0 0 0 61266 0 0 0 60965 0 0 0 49507 0 0 0 45984 55.0 8641.425
2025-01-01T02:13:27.376942 804.624023438 66392 0 0 0 70709 0 0 0 60107 0 0 0 55543 0 0 0 55.0 8642.025
2025-01-01T02:13:27.426216 804.67199707 0 61270 0 0 0 60962 0 0 0 49520 0 0 0 45994 0 0 55.0 8642.625
2025-01-01T02:13:27.475532 804.719970703 0 0 69956 0 0 0 74831 0 0 0 63772 0 0 0 58679 0 55.0 8643.225
2025-01-01T02:13:27.524755 804.768005371 0 0 0 61282 0 0 0 60966 0 0 0 49535 0 0 0 45995 55.0 8643.825
2025-01-01T02:13:27.574058 804.815979004 66426 0 0 0 70730 0 0 0 60137 0 0 0 55547 0 0 0 55.0 8644.35
2025-01-01T02:13:27.617558 804.864013672 0 61276 0 0 0 60988 0 0 0 49518 0 0 0 46015 0 0 55.0 8645.025
2025-01-01T02:13:27.672621 804.911987305 0 0 69948 0 0 0 74849 0 0 0 63781 0 0 0 58664 0 55.0 8645.55
2025-01-01T02:13:27.716141 804.960021973 0 0 0 61277 0 0 0 60955 0 0 0 49506 0 0 0 45966 55.0 8646.15
2025-01-01T02:13:27.765429 805.007995605 66427 0 0 0 70721 0 0 0 60126 0 0 0 55582 0 0 0 55.0 8646.675
2025-01-01T02:13:27.808953 805.056030273 0 61291 0 0 0 60987 0 0 0 49519 0 0 0 46016 0 0 55.0 8647.275
2025-01-01T02:13:27.889339 805.104003906 0 0 69926 0 0 0 74848 0 0 0 63788 0 0 0 58662 0 55.0 8647.95
2025-01-01T02:13:27.913295 805.151977539 0 0 0 61267 0 0 0 60974 0 0 0 49523 0 0 0 45981 55.0 8648.475
2025-01-01T02:13:27.956892 805.200012207 66411 0 0 0 70709 0 0 0 60100 0 0 0 55540 0 0 0 55.0 8649.075
2025-01-01T02:13:28.006107 805.24798584 0 61273 0 0 0 60965 0 0 0 49518 0 0 0 45998 0 0 55.0 8649.6
2025-01-01T02:13:28.049911 805.296020508 0 0 69941 0 0 0 74843 0 0 0 63785 0 0 0 58677 0 55.0 8650.2
2025-01-01T02:13:28.099193 805.343994141 0 0 0 61289 0 0 0 60989 0 0 0 49521 0 0 0 45979 55.0 8650.8
2025-01-01T02:13:28.148557 805.392028809 66429 0 0 0 70726 0 0 0 60113 0 0 0 55551 0 0 0 55.0 8651.4
2025-01-01T02:13:28.197763 805.440002441 0 61270 0 0 0 60965 0 0 0 49521 0 0 0 46013 0 0 55.0 8651.925
2025-01-01T02:13:28.241574 805.487976074 0 0 69926 0 0 0 74843 0 0 0 63772 0 0 0 58656 0 55.0 8652.525
2025-01-01T02:13:28.290837 805.536010742 0 0 0 61267 0 0 0 60962 0 0 0 49502 0 0 0 45973 55.0 8653.125
2025-01-01T02:13:28.340132 805.583984375 66408 0 0 0 70715 0 0 0 60103 0 0 0 55538 0 0 0 55.0 8653.725
2025-01-01T02:13:28.389410 805.632019043 0 61262 0 0 0 60966 0 0 0 49513 0 0 0 45993 0 0 55.0 8654.325
2025-01-01T02:13:28.438713 805.679992676 0 0 69918 0 0 0 74846 0 0 0 63776 0 0 0 58664 0 55.0 8654.85
2025-01-01T02:13:28.482193 805.728027344 0 0 0 61274 0 0 0 60966 0 0 0 49524 0 0 0 45976 55.0 8655.45
2025-01-01T02:13:28.531558 805.776000977 66409 0 0 0 70723 0 0 0 60130 0 0 0 55571 0 0 0 55.0 8656.05
2025-01-01T02:13:28.580772 805.823974609 0 61287 0 0 0 60978 0 0 0 49519 0 0 0 46022 0 0 55.0 8656.65
2025-01-01T02:13:28.630071 805.872009277 0 0 69933 0 0 0 74830 0 0 0 63770 0 0 0 58663 0 55.0 8657.175
2025-01-01T02:13:28.673558 805.91998291 0 0 0 61284 0 0 0 60963 0 0 0 49515 0 0 0 45970 55.0 8657.775
2025-01-01T02:13:28.722850 805.968017578 66419 0 0 0 70694 0 0 0 60114 0 0 0 55552 0 0 0 55.0 8658.375
2025-01-01T02:13:28.772157 806.015991211 0 61254 0 0 0 60975 0 0 0 49523 0 0 0 45986 0 0 55.0 8658.975
2025-01-01T02:13:28.852600 806.064025879 0 0 69934 0 0 0 74814 0 0 0 63757 0 0 0 58667 0 55.0 8659.65
2025-01-01T02:13:28.876465 806.111999512 0 0 0 61291 0 0 0 60999 0 0 0 49529 0 0 0 45988 55.0 8660.1
2025-01-01T02:13:28.914220 806.159973145 66407 0 0 0 70723 0 0 0 60131 0 0 0 55572 0 0 0 55.0 8660.7
2025-01-01T02:13:28.963556 806.208007812 0 61292 0 0 0 60975 0 0 0 49524 0 0 0 46009 0 0 55.0 8661.3
2025-01-01T02:13:29.012799 806.255981445 0 0 69939 0 0 0 74846 0 0 0 63768 0 0 0 58674 0 55.0 8661.9
2025-01-01T02:13:29.062082 806.304016113 0 0 0 61281 0 0 0 60962 0 0 0 49519 0 0 0 45992 55.0 8662.425
2025-01-01T02:13:29.105606 806.351989746 66389 0 0 0 70677 0 0 0 60112 0 0 0 55530 0 0 0 55.0 8663.025
2025-01-01T02:13:29.154901 806.400024414 0 61267 0 0 0 60963 0 0 0 49508 0 0 0 45994 0 0 55.0 8663.625
2025-01-01T02:13:29.204195 806.447998047 0 0 69914 0 0 0 74825 0 0 0 63759 0 0 0 58647 0 55.0 8664.225
2025-01-01T02:13:29.253465 806.49597168 0 0 0 61276 0 0 0 60968 0 0 0 49526 0 0 0 45995 55.0 8664.75
2025-01-01T02:13:29.296958 806.544006348 66406 0 0 0 70698 0 0 0 60127 0 0 0 55555 0 0 0 55.0 8665.35
2025-01-01T02:13:29.346447 806.59197998 0 61285 0 0 0 60974 0 0 0 49517 0 0 0 46018 0 0 55.0 8665.95
2025-01-01T02:13:29.395596 806.640014648 0 0 69918 0 0 0 74799 0 0 0 63745 0 0 0 58673 0 55.0 8666.55
