Time Start,Time End,Time Avg,Time Leap,Data Point,T0 Max,T0 Min,T0 Avg,T0 Std,T1 Max,T1 Min,T1 Avg,T1 Std,T2 Max,T2 Min,T2 Avg,T2 Std,T3 Max,T3 Min,T3 Avg,T3 Std
2025-01-02 05:41:47.474941,2025-01-02 05:46:47.959638,2025-01-02 05:44:18.202579,0:05:00.484697,314,163.211578369,159.407913208,161.34572504128025,0.8282537604744025,94.6042175293,91.2852325439,92.91281779100828,0.7055601561465015,52.2876281738,49.8707199097,50.94017792962867,0.5512806838461818,39.2232437134,36.4318733215,37.69581621011847,0.6238928948794457
2025-01-02 05:46:48.923241,2025-01-02 05:51:49.407960,2025-01-02 05:49:19.645953,0:05:00.484719,314,162.920928955,160.180908203,161.38685155978345,0.695840585509813,94.179397583,91.9936752319,92.99890107561625,0.5609753956592706,52.0118713379,50.1303405762,50.96129723567294,0.46067615813240825,38.9731140137,36.3189888,37.66507024825956,0.6300413898112276
2025-01-02 05:51:50.364347,2025-01-02 05:56:34.528708,2025-01-02 05:26:42.185611,0:04:44.164361,297,162.660888672,160.178894043,161.20348468613133,0.629619645065573,94.1562347412,92.0463485718,92.87937251646566,0.5259554126294039,52.011089325,50.1922721863,50.875563714643775,0.4562497779319893,39.0677604675,36.4262886047,37.58467031408047,0.6766209703305597
2025-01-02 07:01:36.445728,2025-01-02 07:06:37.032392,2025-01-02 07:04:07.269032,0:05:00.586664,314,165.656906128,163.882141113,164.81803461547452,0.43056664411294227,97.1545410156,95.2471847534,96.2157237787895,0.41599487407775043,53.8273239136,52.0702514648,52.8821485847414,0.41024513084614,40.4442024231,37.9850959778,39.24205729004745,0.5297082172789297
2025-01-02 07:06:37.993217,2025-01-02 07:11:38.476969,2025-01-02 07:09:08.714132,0:05:00.483752,314,166.037078857,163.281524658,164.6510996241433,0.6795213398477661,97.2613372803,94.8859100342,96.03454677314555,0.5980453086900867,53.7986755371,51.8008728027,52.78539704973152,0.4902034134890264,40.3826980591,37.6879081726,39.11637264907675,0.6178388744872947
2025-01-02 07:11:39.432420,2025-01-02 07:16:39.920206,2025-01-02 07:14:10.157239,0:05:00.487786,314,166.068252563,162.714141846,164.42000885982483,0.8375776014799058,97.3159637451,94.591003418,95.91274125408886,0.6994794502636272,53.962726593,51.6040153503,52.782617265252235,0.5411171906571615,40.4746398926,37.8812561035,39.20173918365669,0.6282298389504845
2025-01-02 07:16:40.876533,2025-01-02 07:21:41.363904,2025-01-02 07:19:11.601494,0:05:00.487371,314,165.76348877,161.203353882,164.0249791722325,0.974499627122208,97.1609649658,93.3873519897,95.62580662624299,0.8128044074238909,53.9305038452,51.1478767395,52.594189018199366,0.5806054040606934,40.4423751831,37.2777824402,39.025577375081845,0.6716684736448597
2025-01-02 07:21:42.321170,2025-01-02 07:26:42.806626,2025-01-02 07:24:13.042093,0:05:00.485456,314,165.556671143,159.322952271,162.89176041912737,1.6641873681719896,96.9029388428,92.2464370728,94.82813496194808,1.2155538868937228,53.5350418091,50.6353874207,52.151073200686625,0.7431870177573258,40.0798835754,36.9643058777,38.66958935245733,0.7902635533160889
2025-01-02 07:26:43.768389,2025-01-02 07:31:44.251945,2025-01-02 07:29:14.485971,0:05:00.483556,314,164.639526367,157.900726318,160.99251240532803,2.025937725234744,96.2972259521,91.2713241577,93.59246517594522,1.4351171718236786,53.1544418335,49.9620170593,51.50562471037197,0.8213271569490312,39.8412475586,36.4810714722,38.28759534799586,0.83748298594447
2025-01-02 07:31:45.207940,2025-01-02 07:36:45.693530,2025-01-02 07:34:15.934302,0:05:00.485590,314,162.425231934,156.707092285,159.0545853535414,1.3222640008280597,94.5684661865,90.3061981201,92.23527395649363,0.9292485678765746,52.2271194458,49.4625549316,50.79688897102452,0.5747664164712513,39.0744819641,36.4763374329,37.87906339365987,0.6613449262754789
2025-01-02 07:36:46.656154,2025-01-02 07:41:47.135038,2025-01-02 07:39:17.375959,0:05:00.478884,314,159.929763794,155.654998779,157.91639500515603,1.0759160163459465,92.9680328369,89.8281021118,91.42155978937899,0.7768571676508816,51.4695053101,49.1925544739,50.31855713182357,0.5328447558822874,38.7827339172,35.9634475708,37.54290892971561,0.6309912438794696
2025-01-02 07:41:48.097443,2025-01-02 07:46:48.579415,2025-01-02 07:44:18.817624,0:05:00.481972,314,159.501998901,155.794647217,157.7175816821656,0.9071883068287812,92.5755691528,89.895324707,91.34740571914871,0.6438310829824043,51.4476013184,49.1770515442,50.36149898456051,0.47107276106146256,38.7281684875,36.0871353149,37.485383562221976,0.6051022240755723
2025-01-02 07:46:49.542663,2025-01-02 07:51:50.022808,2025-01-02 07:49:20.264905,0:05:00.480145,314,161.28237915,156.726837158,158.9365164398344,1.084148240503447,93.9362411499,90.8103866577,92.21363529278185,0.7888963090106207,52.0584716797,49.6836967468,50.797982902282484,0.5292608519950753,39.1899337769,36.787273407,37.826613371540766,0.5403977032257792
2025-01-02 07:51:50.986439,2025-01-02 07:56:35.148891,2025-01-02 07:26:42.806626,0:04:44.162452,297,161.909912109,157.875701904,160.3449189156936,0.8768226358811698,94.5459213257,91.3127975464,93.17551923039022,0.6945246194529224,52.4896240234,50.0311203003,51.338845095649496,0.5191460636742433,39.5044670105,37.1590957642,38.10497246687744,0.5787846896381678
2025-01-02 10:01:36.065966,2025-01-02 10:06:36.638844,2025-01-02 10:04:06.880386,0:05:00.572878,314,183.234451294,181.380584717,182.19619231011785,0.4790099837978234,111.958045959,110.13584137,110.90805738899044,0.4781409129618218,62.3572807312,60.5186767578,61.29895137373981,0.4495808826470281,46.3699226379,44.1639328003,45.17001049989268,0.5225628902778413
2025-01-02 10:06:37.600285,2025-01-02 10:11:38.082784,2025-01-02 10:09:08.322108,0:05:00.482499,314,183.379959106,181.458602905,182.3772918312484,0.5349998506549843,112.18447113,110.127914429,111.05012633694585,0.5334304296547475,62.4135818481,60.6050109863,61.39804461047931,0.46508196729146917,46.5470695496,44.1530342102,45.33307005038121,0.5381020588014112
2025-01-02 10:11:39.045504,2025-01-02 10:16:39.526673,2025-01-02 10:14:09.764072,0:05:00.481169,314,183.588867188,181.097747803,182.29547692561147,0.628038885825305,112.120361328,109.803451538,110.96401651955095,0.5855462975183623,62.477191925,60.3829650879,61.35968064958121,0.4917280879817382,46.3659744263,44.2859382629,45.334703032381206,0.5081824975798275
2025-01-02 10:16:40.490499,2025-01-02 10:21:40.972838,2025-01-02 10:19:11.211949,0:05:00.482339,314,183.26071167,180.609588623,181.9449255390605,0.6996421478211495,112.132385254,109.28452301,110.67634686999043,0.6849607566996994,62.329826355,60.0441169739,61.1869040568156,0.5320158853341468,46.3101425171,44.1229553223,45.21828837303408,0.5207376389075203
2025-01-02 10:21:41.929674,2025-01-02 10:26:42.413865,2025-01-02 10:24:12.655212,0:05:00.484191,314,182.623672485,180.34753418,181.48052074651594,0.5488078029246735,111.361816406,109.37322998,110.2814582532707,0.5367359447092696,61.9962463379,60.1167831421,60.97681298225318,0.4541669431245152,46.0155258179,44.1086235046,45.003949499430895,0.4547751601823251
2025-01-02 10:26:43.377478,2025-01-02 10:31:43.857908,2025-01-02 10:29:14.097232,0:05:00.480430,314,182.537506104,180.334411621,181.46384220971976,0.49189798160892256,111.464279175,109.177490234,110.24565207121658,0.5066732487481815,62.1405563354,60.0491638184,60.98843846655063,0.473882145741809,46.1039657593,43.8605651855,44.96131481486465,0.46817863745542965
2025-01-02 10:31:44.821778,2025-01-02 10:36:45.300844,2025-01-02 10:34:15.541628,0:05:00.479066,314,182.263839722,180.138458252,181.17963370548725,0.5552088049827677,111.210838318,109.045799255,110.03058356994586,0.5389621661980105,61.7816162109,59.7795829773,60.77023890064299,0.4583456777481474,45.8172073364,43.7662887573,44.8485327313672,0.47868590717692505
2025-01-02 10:36:46.264750,2025-01-02 10:41:46.750101,2025-01-02 10:39:16.986841,0:05:00.485351,314,182.119537354,180.119689941,180.99311532185985,0.47848678464172,111.114807129,108.996780396,109.86559725719746,0.48968216906077444,61.9159469604,59.9695243835,60.77322421712005,0.44956080291934025,45.9061508179,43.8718070984,44.85311062320669,0.4474962440517138
